member_id,cycle_year,join_year,tenure_years,member_age,country,chapter,membership_type,dues_amount,auto_renew_flag,events_12m,webinars_12m,courses_12m,website_sessions_90d,committee_member_flag,committee_leadership_flag,committee_leadership_role,committee_meetings_12m,community_logins_90d,email_open_rate,email_click_rate,support_tickets_12m,complaints_12m,donation_amount_12m,failed_payment_flag,invoice_age_days,renewal_due_date,renewal_date,label_renewed_within_60d,renewed_prev_year
M000054,2023,2022,1,70,USA,International,Premium,346.84,1,1,1,0,3,0,0,,0,5,0.194,0.036,0,0,0.0,0,110,2023-03-22,2023-05-17,1,0
M000054,2024,2022,2,70,USA,International,Premium,336.49,1,1,1,0,0,0,0,,0,1,0.199,0.038,0,0,0.0,0,73,2024-04-01,,0,1
M000055,2022,2015,7,56,Germany,Midwest,Retired,94.39,0,0,1,1,2,0,0,,0,3,0.062,0.0,0,0,0.0,0,56,2022-01-25,2022-02-03,1,0
M000055,2023,2015,8,56,Germany,Midwest,Retired,91.99,0,0,3,1,1,0,0,,0,1,0.067,0.0,0,0,0.0,0,87,2023-05-15,,0,1
M000055,2024,2015,9,56,Germany,Midwest,Retired,94.31,0,2,1,1,0,0,0,,0,1,0.072,0.0,0,1,0.0,0,117,2024-05-15,,0,0
M000056,2022,2014,8,33,USA,Mid-Atlantic,Student,47.54,0,4,2,0,8,0,0,,0,0,0.238,0.055,0,0,97.96,0,60,2022-02-28,2022-04-02,1,0
M000056,2023,2014,9,33,USA,Mid-Atlantic,Student,54.23,0,6,2,0,5,0,0,,0,0,0.243,0.057,0,0,0.0,0,16,2023-11-13,,0,1
M000056,2024,2014,10,33,USA,Mid-Atlantic,Student,53.17,0,6,6,0,5,0,0,,0,2,0.248,0.059,0,0,0.0,0,43,2024-07-30,,0,0
M000057,2022,2010,12,42,USA,Midwest,Individual,175.26,1,0,2,1,2,1,0,,4,2,0.234,0.051,0,0,0.0,0,39,2022-02-26,2022-04-24,1,0
M000057,2023,2010,13,42,USA,Midwest,Individual,185.82,1,6,4,0,5,0,0,,0,5,0.239,0.053,0,0,0.0,0,76,2023-07-12,2023-08-29,1,1
M000057,2024,2010,14,42,USA,Midwest,Individual,189.47,1,3,2,1,5,0,0,,0,3,0.244,0.055,0,0,0.0,0,60,2024-09-12,2024-11-11,1,1
M000058,2022,2018,4,26,USA,Northeast,Premium,312.86,0,2,4,2,1,0,0,,0,3,0.406,0.141,0,0,0.0,1,71,2022-10-14,,0,0
M000058,2023,2018,5,26,USA,Northeast,Premium,340.28,0,4,0,3,6,0,0,,0,2,0.411,0.143,0,0,0.0,0,59,2023-10-29,,0,0
M000058,2024,2018,6,26,USA,Northeast,Premium,346.81,0,4,1,3,6,0,0,,0,3,0.416,0.145,0,0,0.0,0,39,2024-05-17,,0,0
M000059,2022,2012,10,31,UK,Mid-Atlantic,Individual,169.98,0,3,2,1,0,0,0,,0,4,0.201,0.035,0,1,86.6,0,50,2022-09-27,,0,0
M000059,2023,2012,11,31,UK,Mid-Atlantic,Individual,185.52,0,5,7,1,4,0,0,,0,5,0.206,0.037,0,0,0.0,0,14,2023-06-29,,0,0
M000059,2024,2012,12,31,UK,Mid-Atlantic,Individual,190.54,0,1,1,0,4,0,0,,0,2,0.211,0.039,0,0,0.0,0,79,2024-12-02,2025-01-07,1,0
M000060,2022,2020,2,60,USA,Northeast,Student,48.23,0,1,2,0,1,0,0,,0,2,0.185,0.032,0,0,0.0,0,48,2022-10-29,2022-12-03,1,0
M000060,2023,2020,3,60,USA,Northeast,Student,51.35,0,0,3,2,3,0,0,,0,1,0.19,0.034,0,0,0.0,0,60,2023-05-18,,0,1
M000060,2024,2020,4,60,USA,Northeast,Student,54.66,0,0,1,0,2,0,0,,0,2,0.195,0.036,0,0,84.16,0,61,2024-04-27,,0,0
M000061,2022,2020,2,65,Canada,At-Large,Premium,322.33,0,2,1,0,3,0,0,,0,2,0.326,0.102,0,1,0.0,0,112,2022-12-20,,0,0
M000061,2023,2020,3,65,Canada,At-Large,Premium,323.91,0,2,3,3,6,0,0,,0,6,0.331,0.104,0,1,0.0,0,9,2023-06-27,,0,0
M000061,2024,2020,4,65,Canada,At-Large,Premium,333.24,0,4,1,1,1,1,0,,2,3,0.336,0.106,0,0,0.0,0,16,2024-07-02,2024-07-24,1,0
M000062,2022,2011,11,58,USA,Southwest,Student,49.03,0,3,2,0,3,0,0,,0,2,0.254,0.061,0,1,0.0,0,28,2022-08-10,,0,0
M000062,2023,2011,12,58,USA,Southwest,Student,50.1,0,6,4,0,1,0,0,,0,5,0.259,0.063,1,1,0.0,0,70,2023-09-23,,0,0
M000062,2024,2011,13,58,USA,Southwest,Student,55.34,0,6,5,2,3,0,0,,0,2,0.264,0.065,1,0,305.12,0,72,2024-12-12,2025-01-22,1,0
M000063,2022,2024,0,74,USA,West,Corporate,845.24,1,1,2,0,2,0,0,,0,2,0.272,0.076,0,0,0.0,0,100,2022-09-23,,0,0
M000063,2023,2024,0,74,USA,West,Corporate,953.15,1,3,1,2,1,0,0,,0,1,0.272,0.076,0,1,0.0,0,8,2023-09-10,,0,0
M000063,2024,2024,0,74,USA,West,Corporate,941.94,1,1,1,1,2,0,0,,0,0,0.272,0.076,0,0,0.0,0,75,2024-08-07,2024-08-12,1,0
M000064,2022,2018,4,20,Germany,West,Individual,173.11,0,1,1,0,1,0,0,,0,1,0.282,0.079,0,0,0.0,0,101,2022-08-12,2022-08-16,1,0
M000064,2023,2018,5,20,Germany,West,Individual,195.11,0,1,0,0,2,0,0,,0,0,0.287,0.081,0,0,0.0,0,60,2023-04-18,2023-06-12,1,1
M000064,2024,2018,6,20,Germany,West,Individual,200.26,0,2,1,0,5,0,0,,0,2,0.292,0.083,0,0,0.0,0,36,2024-07-11,,0,1
M000065,2022,2010,12,41,USA,West,Individual,185.38,0,2,1,2,3,1,1,Chair,11,5,0.221,0.044,0,0,0.0,0,71,2022-06-22,2022-06-27,1,0
M000065,2023,2010,13,41,USA,West,Individual,182.1,0,5,3,0,4,0,0,,0,1,0.226,0.046,1,0,19.01,0,12,2023-12-19,,0,1
M000065,2024,2010,14,41,USA,West,Individual,190.59,0,1,1,0,4,0,0,,0,5,0.231,0.048,0,0,0.0,0,83,2024-04-18,2024-06-07,1,0
M000066,2022,2017,5,61,USA,Southeast,Individual,183.71,0,1,1,0,2,0,0,,0,5,0.165,0.02,0,0,0.0,0,94,2022-06-09,,0,0
M000066,2023,2017,6,61,USA,Southeast,Individual,181.62,0,2,4,0,1,0,0,,0,0,0.17,0.022,0,0,57.15,0,42,2023-07-19,2023-07-20,1,0
M000066,2024,2017,7,61,USA,Southeast,Individual,199.02,0,0,0,0,1,0,0,,0,2,0.175,0.024,0,0,0.0,0,13,2024-09-22,2024-11-17,1,1
M000067,2022,2011,11,66,USA,Midwest,Premium,309.72,1,3,2,0,2,0,0,,0,5,0.324,0.097,0,0,96.4,0,32,2022-01-09,,0,0
M000067,2023,2011,12,66,USA,Midwest,Premium,341.47,1,5,1,0,2,0,0,,0,2,0.329,0.099,0,0,0.0,0,6,2023-05-28,2023-06-03,1,0
M000067,2024,2011,13,66,USA,Midwest,Premium,337.98,1,3,4,1,2,0,0,,0,0,0.334,0.101,0,1,0.0,0,20,2024-01-20,2024-02-27,1,1
M000068,2022,2008,14,74,USA,Mid-Atlantic,Individual,181.0,0,4,3,2,4,0,0,,0,2,0.329,0.097,0,0,0.0,0,61,2022-03-29,2022-05-12,1,0
M000068,2023,2008,15,74,USA,Mid-Atlantic,Individual,189.19,0,7,6,1,3,0,0,,0,2,0.334,0.099,0,0,293.56,0,74,2023-08-01,,0,1
M000068,2024,2008,16,74,USA,Mid-Atlantic,Individual,196.13,0,10,5,1,2,0,0,,0,1,0.339,0.101,1,0,0.0,0,87,2024-09-29,,0,0
M000069,2022,2018,4,69,USA,Mid-Atlantic,Individual,183.1,0,0,1,0,5,0,0,,0,1,0.203,0.04,1,0,0.0,0,105,2022-10-07,2022-11-13,1,0
M000069,2023,2018,5,69,USA,Mid-Atlantic,Individual,184.21,0,3,0,0,4,0,0,,0,1,0.208,0.042,0,0,0.0,0,92,2023-06-07,,0,1
M000069,2024,2018,6,69,USA,Mid-Atlantic,Individual,181.08,0,1,4,2,1,1,0,,3,2,0.213,0.044,0,0,0.0,0,54,2024-11-27,2024-12-31,1,0
M000070,2022,2013,9,73,USA,At-Large,Individual,177.88,0,0,0,1,3,0,0,,0,5,0.264,0.068,0,0,0.0,0,86,2022-06-01,2022-07-27,1,0
M000070,2023,2013,10,73,USA,At-Large,Individual,183.35,0,6,1,0,5,0,0,,0,3,0.269,0.07,0,1,0.0,0,17,2023-01-01,,0,1
M000070,2024,2013,11,73,USA,At-Large,Individual,188.65,0,4,4,0,5,1,0,,4,5,0.274,0.072,0,0,0.0,0,7,2024-02-25,,0,0
M000071,2022,2012,10,49,USA,Mid-Atlantic,Nonprofit,467.07,1,0,2,0,1,0,0,,0,2,0.226,0.048,0,0,0.0,0,69,2022-03-11,,0,0
M000071,2023,2012,11,49,USA,Mid-Atlantic,Nonprofit,465.9,1,6,1,0,3,0,0,,0,3,0.231,0.05,0,0,0.0,0,89,2023-02-13,,0,0
M000071,2024,2012,12,49,USA,Mid-Atlantic,Nonprofit,476.53,1,1,6,1,0,1,0,,8,1,0.236,0.052,0,0,0.0,0,113,2024-12-24,2025-02-03,1,0
M000072,2022,2010,12,57,USA,At-Large,Premium,334.72,1,1,1,0,1,0,0,,0,3,0.142,0.005,1,0,123.0,0,84,2022-11-08,,0,0
M000072,2023,2010,13,57,USA,At-Large,Premium,348.04,1,1,3,3,3,0,0,,0,7,0.147,0.007,0,0,0.0,0,52,2023-06-26,2023-08-10,1,0
M000072,2024,2010,14,57,USA,At-Large,Premium,335.92,1,4,1,0,1,0,0,,0,1,0.152,0.009,0,0,0.0,0,44,2024-08-12,,0,1
M000073,2022,2012,10,51,USA,Mid-Atlantic,Individual,177.31,0,6,2,3,2,0,0,,0,4,0.191,0.031,0,0,69.67,0,73,2022-05-25,2022-06-01,1,0
M000073,2023,2012,11,51,USA,Mid-Atlantic,Individual,193.84,0,5,3,4,0,0,0,,0,3,0.196,0.033,0,0,0.0,0,1,2023-12-13,,0,1
M000073,2024,2012,12,51,USA,Mid-Atlantic,Individual,184.33,0,1,1,1,5,0,0,,0,3,0.201,0.035,0,0,0.0,0,60,2024-02-05,,0,0
M000074,2022,2024,0,53,USA,Midwest,Individual,177.03,0,0,1,0,1,0,0,,0,2,0.215,0.047,0,0,0.0,0,60,2022-08-28,2022-09-01,1,0
M000074,2023,2024,0,53,USA,Midwest,Individual,177.48,0,0,2,0,5,0,0,,0,3,0.215,0.047,0,0,0.0,0,100,2023-01-16,,0,1
M000074,2024,2024,0,53,USA,Midwest,Individual,194.1,0,0,0,0,3,0,0,,0,3,0.215,0.047,0,0,0.0,0,97,2024-05-05,2024-05-20,1,0
M000075,2022,2016,6,31,Canada,Southeast,Individual,178.49,0,3,1,1,5,0,0,,0,1,0.281,0.078,0,0,195.44,0,47,2022-01-10,2022-01-11,1,0
M000075,2023,2016,7,31,Canada,Southeast,Individual,183.12,0,1,3,0,2,1,0,,4,4,0.286,0.08,0,0,159.49,0,102,2023-04-09,,0,1
M000075,2024,2016,8,31,Canada,Southeast,Individual,184.82,0,3,2,1,2,1,1,Treasurer,8,3,0.291,0.082,0,0,0.0,0,12,2024-07-07,2024-08-23,1,0
M000076,2022,2023,0,79,USA,West,Student,50.78,0,3,0,0,4,0,0,,0,3,0.154,0.017,0,0,111.37,0,15,2022-01-04,,0,0
M000076,2023,2023,0,79,USA,West,Student,52.51,0,1,0,0,0,0,0,,0,1,0.154,0.017,0,0,0.0,0,2,2023-06-18,2023-08-01,1,0
M000076,2024,2023,1,79,USA,West,Student,52.69,0,3,0,1,7,0,0,,0,3,0.159,0.019,0,0,0.0,0,83,2024-07-10,,0,1
M000077,2022,2020,2,30,USA,Southeast,Individual,185.39,1,1,1,0,3,1,0,,6,3,0.224,0.051,1,0,0.0,0,113,2022-05-14,,0,0
M000077,2023,2020,3,30,USA,Southeast,Individual,179.61,1,0,1,1,1,0,0,,0,3,0.229,0.053,0,0,0.0,1,92,2023-04-03,,0,0
M000077,2024,2020,4,30,USA,Southeast,Individual,186.49,1,2,2,2,1,0,0,,0,2,0.234,0.055,0,0,0.0,0,17,2024-07-16,,0,0
M000078,2022,2008,14,54,USA,At-Large,Individual,180.76,0,1,1,4,3,0,0,,0,2,0.243,0.055,0,0,0.0,0,93,2022-03-08,,0,0
M000078,2023,2008,15,54,USA,At-Large,Individual,183.81,0,1,3,2,2,0,0,,0,5,0.248,0.057,0,0,0.0,0,111,2023-02-09,2023-03-16,1,0
M000078,2024,2008,16,54,USA,At-Large,Individual,196.1,0,4,3,2,3,0,0,,0,3,0.253,0.059,0,0,0.0,0,72,2024-03-31,2024-05-21,1,1
M000079,2022,2015,7,49,USA,Northeast,Retired,88.47,0,1,3,0,6,0,0,,0,3,0.149,0.011,0,0,0.0,1,32,2022-04-28,,0,0
M000079,2023,2015,8,49,USA,Northeast,Retired,96.36,0,2,0,1,2,0,0,,0,2,0.154,0.013,1,0,0.0,0,89,2023-09-26,,0,0
M000079,2024,2015,9,49,USA,Northeast,Retired,91.57,0,1,2,0,3,0,0,,0,4,0.159,0.015,0,0,0.0,0,110,2024-08-10,2024-09-24,1,0
M000080,2022,2010,12,23,USA,Southeast,Corporate,929.84,0,4,1,0,4,0,0,,0,2,0.231,0.049,0,0,59.37,0,32,2022-07-25,2022-08-16,1,0
M000080,2023,2010,13,23,USA,Southeast,Corporate,971.76,0,4,3,1,4,0,0,,0,2,0.236,0.051,1,0,184.13,0,117,2023-04-30,,0,1
M000080,2024,2010,14,23,USA,Southeast,Corporate,947.27,0,4,4,1,2,0,0,,0,5,0.241,0.053,0,0,0.0,0,31,2024-04-02,2024-05-29,1,0
M000081,2022,2016,6,77,Brazil,Mid-Atlantic,Individual,164.56,1,5,0,2,7,0,0,,0,2,0.212,0.043,0,0,0.0,0,14,2022-08-29,2022-10-16,1,0
M000081,2023,2016,7,77,Brazil,Mid-Atlantic,Individual,192.65,1,1,4,0,3,0,0,,0,0,0.217,0.045,0,1,0.0,0,99,2023-10-10,,0,1
M000081,2024,2016,8,77,Brazil,Mid-Atlantic,Individual,182.15,1,4,5,0,3,0,0,,0,2,0.222,0.047,0,0,0.0,0,28,2024-08-23,2024-10-09,1,0
M000082,2022,2016,6,59,India,Northeast,Individual,184.95,1,4,2,0,2,0,0,,0,0,0.15,0.012,0,0,0.0,0,4,2022-05-15,,0,0
M000082,2023,2016,7,59,India,Northeast,Individual,183.05,1,0,0,1,3,0,0,,0,1,0.155,0.014,0,0,0.0,0,35,2023-11-20,,0,0
M000082,2024,2016,8,59,India,Northeast,Individual,192.89,1,3,2,0,5,0,0,,0,1,0.16,0.016,0,1,0.0,0,106,2024-01-12,,0,0
M000083,2022,2009,13,44,USA,Southwest,Nonprofit,470.87,1,2,4,1,5,0,0,,0,4,0.225,0.046,0,1,0.0,0,78,2022-04-28,2022-06-27,1,0
M000083,2023,2009,14,44,USA,Southwest,Nonprofit,483.76,1,3,3,2,3,0,0,,0,2,0.23,0.048,0,0,293.51,0,58,2023-07-03,2023-08-29,1,1
M000083,2024,2009,15,44,USA,Southwest,Nonprofit,456.81,1,7,3,4,5,0,0,,0,2,0.235,0.05,0,0,0.0,0,1,2024-06-10,2024-07-15,1,1
M000084,2022,2021,1,49,USA,International,Individual,175.45,1,5,0,0,4,0,0,,0,1,0.219,0.049,0,0,0.0,0,60,2022-03-21,,0,0
M000084,2023,2021,2,49,USA,International,Individual,184.66,1,3,2,0,2,0,0,,0,1,0.224,0.051,0,0,0.0,0,41,2023-10-16,2023-12-04,1,0
M000084,2024,2021,3,49,USA,International,Individual,190.62,1,1,0,0,5,0,0,,0,1,0.229,0.053,0,0,0.0,0,46,2024-12-02,,0,1
M000085,2022,2020,2,38,USA,Midwest,Individual,186.15,0,0,1,0,3,0,0,,0,4,0.149,0.013,0,1,0.0,0,30,2022-04-07,,0,0
M000085,2023,2020,3,38,USA,Midwest,Individual,182.82,0,3,3,0,1,1,0,,1,0,0.154,0.015,0,0,0.0,0,98,2023-09-29,,0,0
M000085,2024,2020,4,38,USA,Midwest,Individual,183.92,0,0,0,0,6,1,1,Secretary,8,0,0.159,0.017,0,0,0.0,0,13,2024-04-07,,0,0
M000086,2022,2023,0,77,USA,West,Individual,178.79,1,1,2,1,0,0,0,,0,3,0.044,0.0,0,0,277.39,0,82,2022-02-24,,0,0
M000086,2023,2023,0,77,USA,West,Individual,188.39,1,0,0,0,0,0,0,,0,0,0.044,0.0,0,0,0.0,0,82,2023-12-10,,0,0
M000086,2024,2023,1,77,USA,West,Individual,189.99,1,0,2,0,1,0,0,,0,0,0.049,0.0,0,0,0.0,0,27,2024-04-20,,0,0
M000087,2022,2011,11,41,Canada,Mid-Atlantic,Individual,181.93,0,5,4,2,0,0,0,,0,4,0.241,0.055,0,0,0.0,0,65,2022-10-18,2022-10-23,1,0
M000087,2023,2011,12,41,Canada,Mid-Atlantic,Individual,179.14,0,2,0,3,6,0,0,,0,8,0.246,0.057,0,0,0.0,0,76,2023-09-09,,0,1
M000087,2024,2011,13,41,Canada,Mid-Atlantic,Individual,190.2,0,1,3,3,3,0,0,,0,5,0.251,0.059,0,1,0.0,0,59,2024-01-28,2024-03-16,1,0
M000088,2022,2017,5,72,USA,Southwest,Individual,178.32,0,0,2,0,1,0,0,,0,2,0.182,0.028,0,0,206.43,0,71,2022-12-04,,0,0
M000088,2023,2017,6,72,USA,Southwest,Individual,184.4,0,2,0,0,1,0,0,,0,1,0.187,0.03,1,0,0.0,0,14,2023-12-07,,0,0
M000088,2024,2017,7,72,USA,Southwest,Individual,188.22,0,1,1,1,4,0,0,,0,1,0.192,0.032,0,0,0.0,0,119,2024-06-24,,0,0
M000089,2022,2024,0,29,USA,West,Corporate,892.55,0,3,2,1,6,0,0,,0,2,0.301,0.091,0,0,0.0,0,114,2022-07-21,2022-08-10,1,0
M000089,2023,2024,0,29,USA,West,Corporate,936.47,0,1,2,0,3,0,0,,0,2,0.301,0.091,1,0,0.0,0,87,2023-03-27,,0,1
M000089,2024,2024,0,29,USA,West,Corporate,945.72,0,0,1,0,1,0,0,,0,4,0.301,0.091,0,0,0.0,0,81,2024-06-05,,0,0
M000090,2022,2012,10,21,USA,At-Large,Individual,191.84,0,4,3,1,3,1,0,,7,1,0.231,0.05,0,0,0.0,0,72,2022-12-07,,0,0
M000090,2023,2012,11,21,USA,At-Large,Individual,192.35,0,9,3,1,5,1,0,,7,2,0.236,0.052,0,0,0.0,0,85,2023-12-30,,0,0
M000090,2024,2012,12,21,USA,At-Large,Individual,193.6,0,1,2,0,3,1,0,,12,2,0.241,0.054,0,1,0.0,0,17,2024-11-12,2024-11-18,1,0
M000091,2022,2014,8,66,Canada,Midwest,Corporate,924.46,1,0,5,2,1,0,0,,0,1,0.164,0.018,0,0,0.0,0,49,2022-09-14,,0,0
M000091,2023,2014,9,66,Canada,Midwest,Corporate,913.72,1,1,3,0,1,0,0,,0,2,0.169,0.02,0,1,0.0,1,112,2023-11-19,,0,0
M000091,2024,2014,10,66,Canada,Midwest,Corporate,1004.32,1,1,2,0,1,0,0,,0,5,0.174,0.022,0,0,119.93,0,45,2024-11-25,,0,0
M000092,2022,2014,8,39,Brazil,Southeast,Individual,176.79,1,2,0,0,4,0,0,,0,2,0.154,0.013,0,0,0.0,0,71,2022-05-20,,0,0
M000092,2023,2014,9,39,Brazil,Southeast,Individual,185.39,1,1,0,0,3,0,0,,0,2,0.159,0.015,0,0,0.0,0,38,2023-10-20,2023-11-01,1,0
M000092,2024,2014,10,39,Brazil,Southeast,Individual,200.02,1,2,1,1,3,0,0,,0,0,0.164,0.017,0,0,0.0,0,111,2024-01-08,2024-02-26,1,1
M000093,2022,2014,8,80,USA,West,Individual,183.23,0,3,2,1,3,0,0,,0,2,0.373,0.123,0,0,500.12,0,31,2022-01-07,2022-02-17,1,0
M000093,2023,2014,9,80,USA,West,Individual,186.36,0,7,4,0,4,0,0,,0,5,0.378,0.125,0,0,96.3,0,66,2023-05-10,2023-07-02,1,1
M000093,2024,2014,10,80,USA,West,Individual,195.12,0,0,1,1,5,1,0,,4,2,0.383,0.127,0,0,0.0,0,79,2024-04-09,2024-05-30,1,1
M000094,2022,2015,7,20,India,Southwest,Corporate,912.96,1,2,1,0,3,0,0,,0,2,0.071,0.0,0,0,0.0,0,39,2022-05-22,,0,0
M000094,2023,2015,8,20,India,Southwest,Corporate,937.87,1,1,2,0,2,0,0,,0,0,0.076,0.0,0,0,0.0,0,106,2023-03-28,,0,0
M000094,2024,2015,9,20,India,Southwest,Corporate,944.2,1,1,2,0,3,0,0,,0,1,0.081,0.0,0,0,0.0,0,5,2024-08-07,,0,0
M000095,2022,2024,0,53,Australia,Southwest,Individual,173.17,0,2,2,0,1,0,0,,0,3,0.291,0.085,0,0,0.0,0,5,2022-05-25,2022-07-12,1,0
M000095,2023,2024,0,53,Australia,Southwest,Individual,184.33,0,3,3,2,5,0,0,,0,0,0.291,0.085,0,0,0.0,0,75,2023-04-29,2023-05-08,1,1
M000095,2024,2024,0,53,Australia,Southwest,Individual,185.42,0,2,1,0,1,0,0,,0,0,0.291,0.085,1,0,0.0,0,6,2024-08-09,,0,1
M000096,2022,2024,0,31,USA,Southwest,Individual,172.44,0,0,2,1,1,0,0,,0,4,0.261,0.071,0,0,0.0,0,108,2022-03-15,2022-04-15,1,0
M000096,2023,2024,0,31,USA,Southwest,Individual,183.89,0,1,1,1,2,0,0,,0,2,0.261,0.071,0,0,0.0,0,24,2023-10-29,,0,1
M000096,2024,2024,0,31,USA,Southwest,Individual,191.74,0,2,1,0,0,0,0,,0,3,0.261,0.071,0,0,0.0,0,78,2024-01-08,,0,0
M000097,2022,2024,0,19,USA,Southwest,Retired,84.72,1,2,2,1,3,0,0,,0,2,0.172,0.026,0,0,0.0,0,47,2022-10-07,,0,0
M000097,2023,2024,0,19,USA,Southwest,Retired,89.61,1,0,1,0,2,0,0,,0,1,0.172,0.026,0,0,0.0,0,77,2023-07-30,,0,0
M000097,2024,2024,0,19,USA,Southwest,Retired,94.34,1,1,2,0,2,0,0,,0,0,0.172,0.026,0,0,0.0,0,27,2024-03-13,2024-04-10,1,0
M000098,2022,2018,4,27,USA,Northeast,Corporate,910.03,1,2,2,1,0,0,0,,0,0,0.304,0.09,0,0,0.0,0,44,2022-03-24,,0,0
M000098,2023,2018,5,27,USA,Northeast,Corporate,935.0,1,2,0,1,3,1,0,,5,3,0.309,0.092,1,0,0.0,0,47,2023-12-27,2024-01-24,1,0
M000098,2024,2018,6,27,USA,Northeast,Corporate,968.27,1,3,2,0,3,0,0,,0,5,0.314,0.094,0,0,0.0,0,41,2024-10-31,,0,1
M000099,2022,2023,0,44,UK,Midwest,Retired,93.85,1,0,0,0,1,0,0,,0,0,0.05,0.0,0,0,0.0,0,111,2022-12-02,,0,0
M000099,2023,2023,0,44,UK,Midwest,Retired,92.08,1,0,1,1,2,0,0,,0,1,0.05,0.0,2,1,0.0,0,66,2023-07-14,,0,0
M000099,2024,2023,1,44,UK,Midwest,Retired,98.7,1,0,1,1,0,1,1,Treasurer,10,0,0.055,0.0,0,0,0.0,0,73,2024-02-11,,0,0
M000100,2022,2022,0,36,USA,Northeast,Individual,183.6,1,1,0,1,3,0,0,,0,0,0.241,0.06,0,0,0.0,0,83,2022-10-08,,0,0
M000100,2023,2022,1,36,USA,Northeast,Individual,193.36,1,1,3,0,4,0,0,,0,1,0.246,0.062,0,0,0.0,0,26,2023-12-07,2023-12-28,1,0
M000100,2024,2022,2,36,USA,Northeast,Individual,195.62,1,1,1,0,3,0,0,,0,4,0.251,0.064,0,1,18.99,0,9,2024-06-26,2024-08-22,1,1
M000101,2022,2022,0,22,USA,International,Student,51.21,1,1,0,1,2,0,0,,0,3,0.191,0.035,1,0,0.0,0,45,2022-11-08,,0,0
M000101,2023,2022,1,22,USA,International,Student,48.97,1,4,4,1,0,0,0,,0,4,0.196,0.037,0,0,73.42,0,73,2023-09-30,2023-11-05,1,0
M000101,2024,2022,2,22,USA,International,Student,52.29,1,2,3,0,0,0,0,,0,4,0.201,0.039,0,0,0.0,0,59,2024-09-25,,0,1
M000102,2022,2013,9,60,USA,Southeast,Premium,321.92,1,4,6,0,3,0,0,,0,3,0.311,0.091,1,0,0.0,0,112,2022-10-13,2022-12-06,1,0
M000102,2023,2013,10,60,USA,Southeast,Premium,317.05,1,8,2,0,4,1,0,,7,2,0.316,0.093,0,0,37.86,1,26,2023-04-25,2023-06-15,1,1
M000102,2024,2013,11,60,USA,Southeast,Premium,340.15,1,2,4,1,5,0,0,,0,3,0.321,0.095,0,0,0.0,0,63,2024-09-21,,0,1
M000103,2022,2020,2,33,Germany,Northeast,Individual,175.02,0,1,4,0,2,0,0,,0,1,0.265,0.072,0,1,0.0,0,16,2022-06-25,2022-07-06,1,0
M000103,2023,2020,3,33,Germany,Northeast,Individual,188.95,0,0,3,0,4,0,0,,0,1,0.27,0.074,0,0,0.0,0,71,2023-02-21,,0,1
M000103,2024,2020,4,33,Germany,Northeast,Individual,199.85,0,2,1,1,6,0,0,,0,3,0.275,0.076,1,0,0.0,0,78,2024-07-17,,0,0
M000104,2022,2020,2,29,USA,Mid-Atlantic,Individual,171.42,1,2,0,0,1,0,0,,0,2,0.154,0.016,1,0,0.0,0,77,2022-06-20,,0,0
M000104,2023,2020,3,29,USA,Mid-Atlantic,Individual,187.83,1,1,2,0,1,0,0,,0,3,0.159,0.018,1,0,0.0,0,23,2023-05-17,2023-07-06,1,0
M000104,2024,2020,4,29,USA,Mid-Atlantic,Individual,194.73,1,4,4,3,2,0,0,,0,1,0.164,0.02,0,0,0.0,0,0,2024-02-17,2024-03-19,1,1
M000105,2022,2016,6,48,USA,International,Individual,184.77,0,4,2,4,5,0,0,,0,0,0.316,0.095,0,1,0.0,0,111,2022-10-19,,0,0
M000105,2023,2016,7,48,USA,International,Individual,188.55,0,1,2,0,4,1,0,,3,6,0.321,0.097,0,0,173.51,0,75,2023-10-30,,0,0
M000105,2024,2016,8,48,USA,International,Individual,193.63,0,4,0,0,1,0,0,,0,0,0.326,0.099,2,1,152.38,0,58,2024-06-28,2024-08-23,1,0
M000106,2022,2009,13,22,USA,West,Individual,177.85,0,5,1,0,0,0,0,,0,4,0.286,0.077,1,0,0.0,0,12,2022-07-18,,0,0
M000106,2023,2009,14,22,USA,West,Individual,175.96,0,3,5,0,7,0,0,,0,4,0.291,0.079,0,0,272.3,0,66,2023-10-01,2023-11-24,1,0
M000106,2024,2009,15,22,USA,West,Individual,191.45,0,5,3,2,1,0,0,,0,3,0.296,0.081,0,0,0.0,0,70,2024-09-20,,0,1
M000107,2022,2013,9,29,India,At-Large,Individual,180.05,0,8,1,2,6,0,0,,0,2,0.292,0.082,0,1,0.0,1,85,2022-12-01,2022-12-01,1,0
M000107,2023,2013,10,29,India,At-Large,Individual,186.61,0,4,5,0,1,0,0,,0,2,0.297,0.084,0,0,0.0,0,39,2023-10-13,2023-12-02,1,1
M000107,2024,2013,11,29,India,At-Large,Individual,187.75,0,3,3,1,4,0,0,,0,0,0.302,0.086,0,0,168.91,0,4,2024-02-24,,0,1
M000108,2022,2017,5,24,USA,Northeast,Student,48.25,0,1,0,1,2,1,0,,6,2,0.156,0.016,1,0,0.0,0,28,2022-06-19,,0,0
M000108,2023,2017,6,24,USA,Northeast,Student,50.72,0,4,3,0,3,1,1,Vice Chair,8,1,0.161,0.018,0,0,0.0,0,83,2023-06-21,,0,0
