member_id,cycle_year,join_year,tenure_years,member_age,country,chapter,membership_type,dues_amount,auto_renew_flag,events_12m,webinars_12m,courses_12m,website_sessions_90d,committee_member_flag,committee_leadership_flag,committee_leadership_role,committee_meetings_12m,community_logins_90d,email_open_rate,email_click_rate,support_tickets_12m,complaints_12m,donation_amount_12m,failed_payment_flag,invoice_age_days,renewal_due_date,renewal_date,label_renewed_within_60d,renewed_prev_year
M000168,2025,2010,15,72,USA,Northeast,Premium,347.5,1,2,2,4,5,0,0,,0,0,0.218,0.042,0,0,0.0,0,104,2025-11-12,,,1
M000169,2025,2010,15,47,India,Southeast,Individual,198.8,0,2,0,0,7,0,0,,0,1,0.195,0.03,1,0,0.0,0,7,2025-04-01,,,1
M000170,2025,2009,16,29,USA,Southwest,Individual,190.82,0,2,2,2,2,0,0,,0,0,0.111,0.0,0,0,0.0,0,79,2025-12-24,,,0
M000171,2025,2016,9,80,Canada,Southwest,Individual,192.23,0,3,3,1,4,1,0,,6,2,0.128,0.0,0,0,0.0,0,19,2025-07-31,,,0
M000172,2025,2023,2,76,USA,At-Large,Individual,194.99,0,3,2,0,4,0,0,,0,1,0.276,0.077,0,0,0.0,0,112,2025-11-03,,,0
M000173,2025,2015,10,38,Canada,International,Retired,95.25,0,6,2,1,1,1,0,,3,1,0.338,0.104,1,0,0.0,0,107,2025-07-22,,,0
M000174,2025,2023,2,28,Canada,Northeast,Individual,206.76,0,0,1,0,0,0,0,,0,0,0.049,0.0,0,0,0.0,0,115,2025-12-12,,,1
M000175,2025,2016,9,28,Canada,At-Large,Student,57.44,0,3,1,0,2,0,0,,0,3,0.225,0.048,0,0,0.0,0,52,2025-02-23,,,0
M000176,2025,2012,13,72,USA,West,Retired,97.86,0,2,2,1,3,0,0,,0,3,0.305,0.086,0,0,0.0,0,79,2025-08-23,,,0
M000177,2025,2018,7,34,USA,Mid-Atlantic,Individual,199.82,0,1,1,0,2,0,0,,0,4,0.226,0.05,0,0,28.02,0,103,2025-02-14,,,0
M000178,2025,2024,1,25,USA,International,Individual,190.6,0,0,2,1,0,0,0,,0,0,0.084,0.0,0,0,0.0,0,44,2025-10-12,,,0
M000179,2025,2011,14,80,USA,At-Large,Corporate,1003.19,1,2,3,2,4,0,0,,0,2,0.191,0.028,0,0,0.0,0,42,2025-03-07,,,1
M000180,2025,2009,16,41,USA,West,Individual,196.47,1,3,6,1,1,1,0,,6,1,0.131,0.0,0,0,0.0,0,23,2025-06-14,,,1
M000181,2025,2014,11,69,Canada,Southwest,Premium,372.97,0,4,1,0,4,0,0,,0,3,0.222,0.045,0,0,0.0,0,51,2025-06-21,,,1
M000182,2025,2014,11,46,USA,Southeast,Individual,190.48,1,1,3,2,1,0,0,,0,0,0.1,0.0,0,0,0.0,0,23,2025-05-26,,,1
M000183,2025,2011,14,43,USA,At-Large,Corporate,992.15,0,2,3,1,6,0,0,,0,2,0.283,0.074,0,0,0.0,0,41,2025-12-31,,,1
M000184,2025,2010,15,24,UK,West,Individual,199.63,0,4,3,1,6,0,0,,0,5,0.314,0.09,0,0,0.0,0,25,2025-04-19,,,1
M000185,2025,2012,13,44,USA,West,Nonprofit,486.96,1,0,1,2,4,0,0,,0,1,0.241,0.054,0,0,0.0,0,13,2025-08-25,,,0
M000186,2025,2018,7,55,Germany,Southwest,Student,55.61,1,1,2,0,1,0,0,,0,3,0.122,0.0,0,0,0.0,0,117,2025-12-11,,,0
M000187,2025,2017,8,29,Canada,Mid-Atlantic,Individual,195.94,0,1,2,1,4,0,0,,0,1,0.225,0.048,0,0,0.0,0,87,2025-08-28,,,0
M000188,2025,2016,9,72,USA,International,Individual,199.18,1,2,6,0,2,0,0,,0,1,0.139,0.005,1,1,208.81,0,59,2025-02-05,,,0
M000189,2025,2018,7,49,India,West,Retired,99.44,0,1,2,1,2,0,0,,0,4,0.113,0.0,0,0,60.3,0,31,2025-12-31,,,1
M000190,2025,2016,9,64,USA,Northeast,Individual,199.59,0,2,2,2,3,0,0,,0,1,0.266,0.069,0,0,0.0,0,61,2025-01-06,,,1
M000191,2025,2017,8,54,USA,At-Large,Student,52.55,0,2,0,0,2,0,0,,0,1,0.14,0.006,0,0,0.0,0,7,2025-06-10,,,0
M000192,2025,2014,11,52,USA,At-Large,Individual,203.96,1,1,1,0,2,0,0,,0,3,0.052,0.0,0,0,358.83,0,62,2025-10-02,,,0
M000193,2025,2009,16,25,USA,Northeast,Retired,97.88,0,3,6,0,3,1,1,Chair,15,0,0.257,0.061,0,0,0.0,0,35,2025-03-07,,,0
M000194,2025,2010,15,36,USA,Southeast,Retired,98.01,0,2,3,0,3,0,0,,0,4,0.235,0.05,1,0,0.0,0,59,2025-01-27,,,0
M000195,2025,2019,6,33,USA,Southwest,Individual,199.17,0,1,0,0,0,0,0,,0,2,0.103,0.0,0,1,0.0,0,36,2025-10-29,,,1
M000196,2025,2019,6,63,USA,Northeast,Individual,194.67,0,1,2,0,1,0,0,,0,2,0.164,0.019,0,0,73.55,0,98,2025-06-20,,,0
M000197,2025,2020,5,47,India,Southwest,Nonprofit,493.12,1,1,0,0,2,1,0,,8,2,0.284,0.08,0,0,0.0,0,87,2025-01-15,,,0
M000198,2025,2018,7,59,USA,Northeast,Retired,100.12,0,3,0,2,1,0,0,,0,2,0.194,0.034,1,0,0.0,0,92,2025-03-21,,,1
M000199,2025,2008,17,35,USA,Mid-Atlantic,Corporate,989.19,0,0,0,1,1,0,0,,0,3,0.239,0.051,0,0,0.0,0,12,2025-04-15,,,0
M000200,2025,2022,3,28,USA,Southeast,Individual,196.17,1,0,1,1,2,0,0,,0,4,0.237,0.057,0,0,0.0,0,6,2025-09-12,,,0
M000201,2025,2011,14,34,Canada,International,Individual,197.24,0,3,5,1,3,1,0,,3,3,0.354,0.11,0,0,0.0,0,75,2025-02-26,,,1
M000202,2025,2021,4,59,USA,International,Premium,357.34,0,2,2,1,3,0,0,,0,1,0.289,0.083,0,0,104.37,0,104,2025-01-23,,,0
M000203,2025,2024,1,67,USA,Southeast,Individual,196.53,1,1,0,0,1,0,0,,0,3,0.085,0.0,0,0,0.0,0,20,2025-05-08,,,1
M000204,2025,2009,16,78,USA,Southeast,Premium,354.52,0,8,6,0,6,0,0,,0,1,0.335,0.1,1,0,0.0,0,59,2025-12-26,,,0
M000205,2025,2010,15,62,USA,West,Individual,187.46,1,2,2,1,1,1,0,,9,6,0.24,0.052,1,0,0.0,0,80,2025-01-30,,,1
M000206,2025,2021,4,77,UAE,West,Retired,93.77,1,2,2,0,1,0,0,,0,2,0.303,0.089,1,0,0.0,0,76,2025-02-19,,,0
M000207,2025,2019,6,49,USA,International,Individual,206.24,1,6,2,1,4,0,0,,0,4,0.22,0.047,1,0,0.0,0,68,2025-08-28,,,1
M000208,2025,2020,5,49,UK,Mid-Atlantic,Corporate,1031.38,1,0,4,0,0,0,0,,0,4,0.328,0.101,0,0,0.0,1,41,2025-12-20,,,1
M000209,2025,2019,6,54,Germany,Northeast,Individual,189.83,0,3,1,0,3,1,0,,8,1,0.313,0.093,0,0,0.0,0,44,2025-04-19,,,1
M000210,2025,2008,17,31,Canada,Northeast,Student,52.1,0,0,3,1,6,0,0,,0,2,0.346,0.104,0,0,0.0,1,39,2025-08-30,,,0
M000211,2025,2013,12,29,Australia,Northeast,Corporate,987.36,0,5,1,1,1,0,0,,0,4,0.382,0.125,1,0,0.0,0,40,2025-08-12,,,0
M000212,2025,2015,10,33,UK,Midwest,Individual,204.77,0,6,3,1,4,0,0,,0,4,0.261,0.066,0,0,0.0,0,39,2025-02-08,,,0
M000213,2025,2023,2,62,USA,Mid-Atlantic,Individual,206.39,1,1,1,1,3,1,0,,3,3,0.193,0.036,0,0,0.0,0,80,2025-05-22,,,1
M000214,2025,2020,5,47,UK,At-Large,Individual,181.65,0,2,3,1,3,0,0,,0,5,0.288,0.081,0,0,0.0,0,85,2025-02-08,,,1
M000215,2025,2008,17,31,USA,Mid-Atlantic,Corporate,973.13,0,3,2,1,1,0,0,,0,3,0.301,0.082,0,0,0.0,0,28,2025-03-31,,,1
M000216,2025,2019,6,43,Canada,Mid-Atlantic,Individual,199.77,0,3,5,0,1,0,0,,0,0,0.209,0.042,0,0,0.0,0,17,2025-01-17,,,1
M000217,2025,2013,12,55,Canada,Northeast,Retired,98.08,0,1,2,1,6,0,0,,0,0,0.126,0.0,0,1,0.0,0,55,2025-12-19,,,0
M000218,2025,2010,15,79,Canada,International,Individual,186.84,0,3,4,2,0,0,0,,0,2,0.263,0.064,0,0,0.0,0,7,2025-08-02,,,0
M000219,2025,2015,10,43,USA,Mid-Atlantic,Individual,198.44,1,1,2,1,5,0,0,,0,4,0.247,0.058,0,0,0.0,0,5,2025-04-06,,,0
M000220,2025,2015,10,22,USA,Midwest,Individual,200.47,0,3,3,0,2,0,0,,0,5,0.123,0.0,0,0,0.0,0,27,2025-04-16,,,1
M000221,2025,2016,9,72,India,At-Large,Individual,190.49,0,2,0,1,6,0,0,,0,2,0.168,0.019,1,0,0.0,0,0,2025-08-11,,,1
M000222,2025,2013,12,37,USA,Midwest,Premium,332.24,0,4,2,0,4,0,0,,0,3,0.23,0.049,0,0,0.0,0,24,2025-01-23,,,1
M000223,2025,2022,3,41,USA,Southeast,Individual,189.81,1,2,1,1,2,0,0,,0,0,0.181,0.029,0,0,0.0,0,7,2025-01-30,,,0
M000224,2025,2015,10,37,USA,Southeast,Individual,194.45,1,4,1,3,2,0,0,,0,2,0.16,0.015,0,0,0.0,0,103,2025-12-04,,,1
M000225,2025,2011,14,72,Canada,Southwest,Individual,197.43,0,1,2,1,4,0,0,,0,3,0.36,0.113,0,0,0.0,0,28,2025-05-22,,,1
M000226,2025,2008,17,53,USA,Mid-Atlantic,Individual,194.89,1,7,5,2,5,0,0,,0,5,0.353,0.108,0,0,0.0,0,59,2025-09-08,,,0
M000227,2025,2017,8,30,USA,International,Retired,103.75,0,1,1,1,4,0,0,,0,5,0.227,0.049,0,0,0.0,0,4,2025-03-11,,,1
M000228,2025,2008,17,50,Canada,Northeast,Individual,205.21,0,4,1,4,1,0,0,,0,2,0.238,0.05,0,0,0.0,0,86,2025-08-11,,,0
M000229,2025,2010,15,75,USA,International,Individual,203.41,0,1,3,1,2,0,0,,0,3,0.249,0.057,1,0,0.0,0,91,2025-02-20,,,0
M000230,2025,2015,10,77,USA,Mid-Atlantic,Individual,197.3,1,3,2,2,2,0,0,,0,6,0.279,0.075,0,0,0.0,0,64,2025-12-29,,,0
M000231,2025,2024,1,31,USA,International,Individual,191.64,0,1,3,0,1,0,0,,0,1,0.189,0.034,2,0,0.0,0,99,2025-05-25,,,0
M000232,2025,2009,16,61,USA,International,Premium,342.71,1,7,5,0,8,0,0,,0,7,0.274,0.069,0,0,0.0,0,91,2025-12-31,,,1
M000233,2025,2015,10,73,USA,Midwest,Individual,197.02,0,1,3,0,1,0,0,,0,3,0.089,0.0,0,0,0.0,0,7,2025-11-13,,,0
M000234,2025,2020,5,64,Canada,Mid-Atlantic,Individual,199.33,0,2,1,1,3,0,0,,0,0,0.145,0.01,0,1,0.0,0,100,2025-02-16,,,1
M000235,2025,2020,5,40,USA,International,Student,53.08,0,3,1,0,5,0,0,,0,0,0.138,0.007,1,0,0.0,0,66,2025-11-27,,,0
M000236,2025,2008,17,26,USA,Southeast,Individual,194.55,0,6,4,3,7,0,0,,0,5,0.355,0.109,1,0,0.0,0,112,2025-05-17,,,1
M000237,2025,2019,6,51,USA,Northeast,Individual,188.47,0,2,2,1,6,0,0,,0,3,0.391,0.132,0,0,0.0,0,94,2025-09-12,,,1
M000238,2025,2017,8,60,USA,Northeast,Corporate,975.25,1,0,3,0,3,0,0,,0,3,0.259,0.065,0,0,0.0,0,98,2025-10-23,,,1
M000239,2025,2012,13,44,USA,Southeast,Corporate,974.3,0,0,2,0,0,0,0,,0,1,0.048,0.0,0,0,0.0,0,49,2025-11-23,,,1
M000240,2025,2016,9,28,USA,Mid-Atlantic,Individual,198.87,1,4,1,3,0,1,0,,9,2,0.224,0.048,0,0,0.0,0,15,2025-06-21,,,0
M000241,2025,2020,5,62,USA,West,Nonprofit,484.25,0,5,3,2,1,0,0,,0,0,0.248,0.062,0,0,0.0,0,110,2025-12-24,,,1
M000242,2025,2008,17,57,USA,Southwest,Nonprofit,505.59,0,5,6,2,3,0,0,,0,5,0.259,0.061,0,1,0.0,0,47,2025-12-11,,,1
M000243,2025,2014,11,46,USA,Midwest,Premium,339.3,0,4,1,1,1,0,0,,0,4,0.295,0.082,0,0,0.0,0,81,2025-05-08,,,0
M000244,2025,2017,8,23,USA,Northeast,Corporate,1003.69,1,0,0,2,3,0,0,,0,1,0.202,0.037,0,0,0.0,0,3,2025-10-25,,,1
M000245,2025,2010,15,29,Australia,Southwest,Nonprofit,466.71,0,3,4,2,8,0,0,,0,4,0.276,0.07,1,0,0.0,0,50,2025-05-04,,,0
M000246,2025,2009,16,62,USA,Southeast,Individual,192.56,0,3,2,1,4,0,0,,0,7,0.378,0.121,0,1,0.0,0,77,2025-12-23,,,1
M000247,2025,2023,2,35,USA,Southeast,Individual,197.6,1,4,1,0,4,0,0,,0,2,0.246,0.062,1,0,0.0,0,90,2025-12-22,,,1
M000248,2025,2009,16,39,USA,At-Large,Individual,196.36,0,4,5,1,4,0,0,,0,2,0.178,0.021,0,0,0.0,0,0,2025-02-22,,,1
M000249,2025,2018,7,23,USA,Southwest,Individual,208.11,1,4,3,1,3,1,1,Vice Chair,5,2,0.236,0.055,0,0,0.0,0,74,2025-01-16,,,0
M000250,2025,2014,11,34,USA,West,Individual,196.9,0,6,1,2,2,0,0,,0,3,0.093,0.0,0,0,0.0,0,31,2025-10-16,,,1
M000251,2025,2022,3,27,USA,International,Premium,342.74,1,1,1,0,0,0,0,,0,3,0.179,0.028,0,0,0.0,0,101,2025-09-15,,,0
M000252,2025,2009,16,77,USA,Midwest,Student,54.39,1,8,2,0,4,0,0,,0,3,0.282,0.073,0,1,0.0,0,11,2025-03-02,,,1
M000253,2025,2010,15,22,USA,Midwest,Individual,198.04,0,4,4,0,3,0,0,,0,1,0.212,0.038,0,0,90.7,0,52,2025-04-29,,,0
M000254,2025,2018,7,67,USA,At-Large,Student,53.32,0,2,4,1,0,0,0,,0,4,0.134,0.004,0,0,0.0,0,80,2025-11-25,,,0
M000255,2025,2009,16,21,USA,At-Large,Individual,195.69,0,1,4,3,3,0,0,,0,1,0.348,0.106,1,0,0.0,0,12,2025-09-02,,,0
M000256,2025,2019,6,33,USA,Mid-Atlantic,Individual,188.13,1,0,4,1,3,0,0,,0,1,0.257,0.066,0,0,0.0,0,5,2025-03-13,,,1
M000257,2025,2014,11,65,USA,International,Nonprofit,517.6,0,2,6,2,2,0,0,,0,1,0.194,0.032,1,0,0.0,0,17,2025-03-01,,,0
M000258,2025,2019,6,25,USA,International,Retired,95.21,1,2,3,4,3,0,0,,0,1,0.238,0.056,0,0,0.0,0,32,2025-10-31,,,0
M000259,2025,2017,8,63,USA,Mid-Atlantic,Retired,99.73,0,2,5,1,2,1,0,,8,3,0.205,0.039,0,0,139.38,0,90,2025-04-08,,,1
M000260,2025,2009,16,78,USA,Midwest,Individual,193.37,0,1,3,1,4,0,0,,0,2,0.231,0.048,1,1,0.0,0,54,2025-09-28,,,0
M000261,2025,2017,8,46,USA,Southwest,Individual,191.54,0,3,1,1,4,0,0,,0,4,0.224,0.048,0,0,0.0,0,70,2025-05-29,,,0
M000262,2025,2019,6,33,Canada,Southwest,Retired,101.25,0,2,2,4,2,0,0,,0,9,0.341,0.108,0,0,0.0,0,76,2025-10-31,,,1
M000263,2025,2010,15,28,USA,Southeast,Individual,193.37,0,6,4,2,0,0,0,,0,6,0.252,0.059,0,0,318.17,0,86,2025-11-08,,,1
M000264,2025,2014,11,41,USA,West,Corporate,993.78,1,1,1,0,3,1,0,,10,2,0.193,0.031,0,0,0.0,0,53,2025-09-27,,,0
M000265,2025,2015,10,65,USA,Southeast,Individual,192.86,0,0,3,0,3,0,0,,0,3,0.235,0.052,0,0,0.0,0,65,2025-08-27,,,0
M000266,2025,2014,11,31,USA,Midwest,Individual,192.53,0,1,1,3,1,0,0,,0,2,0.193,0.031,1,0,0.0,0,47,2025-08-08,,,0
M000267,2025,2016,9,24,USA,West,Individual,188.35,0,1,3,0,1,0,0,,0,1,0.13,0.0,0,0,0.0,0,58,2025-10-31,,,1
M000268,2025,2020,5,57,USA,Southeast,Corporate,996.42,0,1,0,1,1,0,0,,0,3,0.308,0.091,0,0,0.0,0,17,2025-09-24,,,0
M000269,2025,2016,9,49,USA,Midwest,Individual,199.46,0,2,2,1,3,1,1,Vice Chair,3,2,0.17,0.021,0,1,0.0,0,30,2025-12-06,,,1
M000270,2025,2024,1,31,USA,Mid-Atlantic,Nonprofit,505.04,1,1,2,0,1,0,0,,0,1,0.257,0.068,1,1,0.0,0,84,2025-09-17,,,0
M000271,2025,2019,6,61,Canada,Midwest,Retired,96.51,0,0,1,1,3,0,0,,0,4,0.159,0.016,0,0,190.73,0,100,2025-07-11,,,0
M000272,2025,2015,10,23,India,At-Large,Individual,205.84,0,3,3,1,3,0,0,,0,1,0.139,0.005,0,0,0.0,0,37,2025-08-01,,,1
M000273,2025,2020,5,28,USA,Northeast,Retired,94.39,0,2,2,0,2,0,0,,0,5,0.167,0.021,1,0,0.0,0,94,2025-11-14,,,0
M000274,2025,2017,8,60,USA,At-Large,Retired,100.89,1,2,0,3,4,0,0,,0,4,0.255,0.063,1,0,0.0,0,72,2025-05-21,,,1
M000275,2025,2010,15,48,USA,Southeast,Individual,199.79,0,3,4,3,2,0,0,,0,4,0.215,0.04,0,0,0.0,0,14,2025-05-26,,,1
M000276,2025,2023,2,62,USA,Mid-Atlantic,Individual,191.75,0,2,0,0,0,1,0,,2,2,0.141,0.009,1,0,0.0,1,132,2025-04-02,,,0
M000277,2025,2010,15,39,Australia,Northeast,Individual,206.64,1,3,2,2,2,0,0,,0,1,0.236,0.051,0,0,326.3,0,13,2025-07-28,,,0
M000278,2025,2017,8,26,USA,Southwest,Individual,188.56,0,2,2,0,0,0,0,,0,5,0.078,0.0,0,0,88.27,0,42,2025-01-22,,,1
M000279,2025,2024,1,61,India,At-Large,Corporate,987.92,1,0,1,0,3,0,0,,0,1,0.128,0.004,1,0,0.0,0,26,2025-11-28,,,0
M000280,2025,2019,6,36,USA,Southwest,Corporate,972.27,0,3,0,0,3,0,0,,0,3,0.198,0.036,0,0,0.0,0,47,2025-10-22,,,0
M000281,2025,2021,4,28,Brazil,West,Retired,98.68,1,1,3,1,2,0,0,,0,2,0.208,0.042,1,0,0.0,0,78,2025-06-02,,,1
M000282,2025,2014,11,71,USA,International,Nonprofit,492.07,0,1,1,1,2,0,0,,0,5,0.346,0.107,0,0,137.04,0,28,2025-07-14,,,0
M000283,2025,2008,17,21,Australia,International,Individual,198.71,0,8,2,1,6,1,1,Vice Chair,20,4,0.303,0.083,0,0,0.0,0,27,2025-09-07,,,0
M000284,2025,2010,15,72,UK,Northeast,Student,55.7,0,2,3,2,3,0,0,,0,7,0.32,0.092,0,0,0.0,0,72,2025-11-04,,,0
M000285,2025,2024,1,74,USA,Mid-Atlantic,Individual,193.89,1,4,2,0,2,0,0,,0,2,0.218,0.048,0,0,0.0,0,39,2025-12-24,,,0
M000286,2025,2009,16,64,USA,Northeast,Individual,204.85,0,2,2,1,7,0,0,,0,5,0.319,0.091,0,0,0.0,0,60,2025-07-13,,,1
M000287,2025,2009,16,21,Australia,Midwest,Premium,344.98,0,2,2,0,2,0,0,,0,1,0.054,0.0,0,0,0.0,0,96,2025-08-12,,,0
M000288,2025,2013,12,38,USA,At-Large,Individual,191.67,1,3,2,0,4,0,0,,0,2,0.242,0.055,0,0,0.0,0,111,2025-11-28,,,1
M000289,2025,2022,3,75,USA,International,Corporate,947.24,0,1,3,1,2,0,0,,0,2,0.212,0.045,1,0,0.0,1,27,2025-10-13,,,1
M000290,2025,2022,3,31,Canada,Southeast,Individual,193.74,0,1,3,0,4,0,0,,0,2,0.094,0.0,0,1,0.0,0,18,2025-10-14,,,0
M000291,2025,2013,12,27,UAE,Mid-Atlantic,Premium,330.85,1,4,0,3,8,0,0,,0,1,0.344,0.106,0,0,124.6,0,96,2025-10-20,,,1
M000292,2025,2024,1,64,USA,At-Large,Individual,196.44,0,0,1,0,0,1,0,,5,0,0.171,0.025,0,0,0.0,0,53,2025-05-15,,,1
M000293,2025,2010,15,22,USA,Northeast,Corporate,968.85,0,1,2,2,5,0,0,,0,2,0.276,0.071,0,0,0.0,0,4,2025-01-22,,,1
M000294,2025,2015,10,80,UAE,Southeast,Individual,208.83,0,0,1,0,5,0,0,,0,5,0.246,0.058,0,0,84.8,0,106,2025-12-12,,,0
M000295,2025,2011,14,41,USA,At-Large,Student,53.2,0,5,4,1,3,0,0,,0,2,0.334,0.1,0,0,170.92,1,114,2025-08-14,,,0
M000296,2025,2008,17,44,USA,Southwest,Student,55.08,0,7,1,3,5,0,0,,0,6,0.322,0.092,0,0,0.0,0,119,2025-07-07,,,1
M000297,2025,2010,15,19,UK,Southwest,Retired,101.33,1,5,1,1,2,0,0,,0,3,0.195,0.03,0,0,0.0,0,69,2025-02-11,,,0
M000298,2025,2022,3,37,USA,Northeast,Corporate,988.84,0,3,3,0,2,0,0,,0,2,0.253,0.065,1,0,237.12,0,36,2025-05-03,,,0
M000299,2025,2019,6,40,USA,West,Individual,197.28,0,3,1,0,3,0,0,,0,3,0.124,0.0,0,0,107.38,0,51,2025-07-12,,,0
M000300,2025,2014,11,64,USA,Mid-Atlantic,Nonprofit,511.52,1,1,1,1,3,0,0,,0,3,0.201,0.035,0,1,98.97,1,90,2025-09-20,,,1
M000301,2025,2024,1,33,USA,International,Premium,339.34,0,1,1,0,2,0,0,,0,1,0.18,0.029,0,0,0.0,0,8,2025-07-30,,,1
M000302,2025,2014,11,52,USA,Southwest,Individual,188.29,0,2,3,5,4,0,0,,0,2,0.244,0.057,1,0,0.0,0,70,2025-01-05,,,0
M000303,2025,2016,9,24,USA,Mid-Atlantic,Individual,197.7,0,4,2,0,3,0,0,,0,3,0.175,0.023,0,0,0.0,0,91,2025-04-12,,,0
M000304,2025,2011,14,59,USA,West,Retired,91.77,0,3,2,2,5,0,0,,0,4,0.344,0.105,0,0,0.0,0,27,2025-11-12,,,0
M000305,2025,2014,11,57,UAE,Southwest,Individual,188.76,1,3,3,0,5,0,0,,0,2,0.23,0.049,0,0,0.0,0,91,2025-02-03,,,0
M000306,2025,2013,12,32,USA,International,Individual,198.78,0,3,5,1,3,0,0,,0,2,0.325,0.097,0,0,0.0,0,31,2025-12-29,,,0
M000307,2025,2017,8,71,USA,Southwest,Individual,189.39,0,1,1,0,1,0,0,,0,1,0.208,0.04,0,1,0.0,0,10,2025-12-15,,,0
M000308,2025,2017,8,67,UK,Southwest,Nonprofit,503.31,1,1,4,1,2,0,0,,0,3,0.166,0.019,0,0,0.0,0,16,2025-06-11,,,1
M000309,2025,2009,16,43,UK,At-Large,Individual,193.14,1,3,3,0,2,0,0,,0,6,0.24,0.052,0,0,0.0,0,96,2025-01-30,,,0
M000310,2025,2009,16,22,UAE,West,Individual,204.85,0,2,3,1,5,0,0,,0,2,0.317,0.091,0,0,0.0,0,16,2025-02-24,,,0
M000311,2025,2019,6,47,USA,West,Nonprofit,465.97,1,6,3,1,5,0,0,,0,1,0.277,0.076,0,0,0.0,0,87,2025-12-01,,,0
M000312,2025,2009,16,53,USA,West,Individual,195.32,0,3,3,1,6,0,0,,0,3,0.368,0.116,1,1,0.0,0,111,2025-10-26,,,0
M000313,2025,2011,14,78,USA,Southeast,Retired,97.1,0,3,1,1,3,0,0,,0,3,0.259,0.063,0,1,0.0,0,106,2025-01-20,,,0
M000314,2025,2023,2,35,USA,International,Premium,337.95,1,2,1,2,6,0,0,,0,1,0.357,0.118,1,0,0.0,0,113,2025-02-10,,,1
M000315,2025,2024,1,27,USA,Midwest,Individual,193.82,1,0,1,0,1,0,0,,0,0,0.119,0.0,0,0,0.0,0,104,2025-02-18,,,1
M000316,2025,2010,15,56,Brazil,International,Student,57.32,1,0,2,1,5,0,0,,0,2,0.209,0.037,0,0,0.0,0,75,2025-10-21,,,1
M000317,2025,2014,11,60,USA,Southeast,Nonprofit,494.41,0,4,2,1,3,0,0,,0,2,0.167,0.018,0,0,182.29,0,22,2025-07-16,,,0
M000318,2025,2013,12,77,Australia,Northeast,Individual,194.39,1,5,2,0,2,1,0,,6,2,0.164,0.016,1,0,153.5,0,115,2025-08-13,,,1
M000319,2025,2014,11,75,USA,Southwest,Individual,208.54,1,2,2,3,4,0,0,,0,0,0.361,0.115,0,0,0.0,0,118,2025-11-06,,,0
M000320,2025,2018,7,23,USA,Southeast,Individual,198.21,0,0,3,3,1,0,0,,0,0,0.082,0.0,0,0,0.0,0,107,2025-12-18,,,0
M000321,2025,2008,17,22,UK,Northeast,Individual,201.02,1,4,2,0,4,0,0,,0,4,0.34,0.101,0,0,0.0,0,6,2025-04-28,,,1
M000322,2025,2014,11,76,USA,Southwest,Individual,188.62,0,2,2,1,3,0,0,,0,0,0.093,0.0,0,0,0.0,0,20,2025-06-15,,,0
M000323,2025,2013,12,48,USA,Mid-Atlantic,Individual,199.65,1,2,2,2,5,0,0,,0,2,0.247,0.057,0,0,0.0,0,65,2025-10-26,,,1
M000324,2025,2013,12,80,USA,Southeast,Individual,201.0,1,2,0,0,0,0,0,,0,2,0.185,0.027,0,0,0.0,0,85,2025-08-09,,,0
M000325,2025,2018,7,68,USA,At-Large,Retired,96.62,0,4,2,1,3,1,0,,3,1,0.088,0.0,1,0,0.0,0,105,2025-10-24,,,0
M000326,2025,2021,4,40,USA,Southwest,Individual,194.69,0,2,1,1,2,0,0,,0,1,0.196,0.036,1,0,0.0,0,66,2025-11-29,,,0
M000327,2025,2014,11,47,USA,Southwest,Corporate,977.41,0,1,1,0,4,0,0,,0,4,0.24,0.055,0,0,0.0,0,66,2025-11-04,,,1
M000328,2025,2008,17,64,USA,Northeast,Individual,196.13,0,4,4,0,5,0,0,,0,3,0.433,0.148,0,0,0.0,0,8,2025-06-14,,,1
M000329,2025,2021,4,59,Australia,Mid-Atlantic,Retired,100.14,1,1,0,1,2,0,0,,0,2,0.233,0.055,1,0,0.0,0,115,2025-10-30,,,0
M000330,2025,2012,13,64,USA,International,Corporate,1018.94,1,3,5,4,6,0,0,,0,4,0.208,0.038,0,0,0.0,0,59,2025-10-12,,,0
M000331,2025,2021,4,26,USA,Mid-Atlantic,Individual,201.3,1,1,2,0,1,0,0,,0,2,0.11,0.0,0,0,0.0,0,6,2025-01-28,,,1
M000332,2025,2010,15,70,USA,At-Large,Corporate,1006.7,1,5,1,4,3,1,1,Chair,19,3,0.253,0.059,0,1,0.0,0,96,2025-10-26,,,1
M000333,2025,2016,9,77,UK,At-Large,Individual,198.36,0,2,1,0,4,0,0,,0,0,0.368,0.12,1,0,0.0,0,37,2025-10-16,,,1
M000334,2025,2009,16,40,Canada,International,Nonprofit,484.91,0,5,3,0,4,0,0,,0,3,0.207,0.036,0,0,0.0,0,109,2025-04-16,,,0
M000335,2025,2020,5,55,USA,International,Individual,195.9,1,2,0,1,1,0,0,,0,4,0.206,0.04,1,0,0.0,0,107,2025-05-20,,,0
M000336,2025,2009,16,58,USA,International,Individual,199.45,1,5,2,2,3,1,1,Secretary,9,3,0.387,0.126,0,0,0.0,0,109,2025-11-23,,,0
M000337,2025,2022,3,36,USA,Southeast,Individual,199.48,0,1,1,0,3,0,0,,0,5,0.269,0.073,2,0,0.0,0,0,2025-05-16,,,1
M000338,2025,2013,12,30,UK,Mid-Atlantic,Individual,201.99,1,4,0,1,5,0,0,,0,2,0.245,0.057,0,0,0.0,0,73,2025-04-09,,,1
