member_id,renewal_probability,risk_level,action_type,priority,channel,message_template,recommended_offer,timeline
M000295,36.8,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M000796,36.8,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M000857,36.8,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M001224,36.8,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M001740,36.8,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M001841,36.8,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002570,36.8,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002590,36.8,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003908,36.8,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003909,36.8,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M000037,36.9,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M000903,36.9,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M001487,36.9,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M001757,36.9,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M001972,36.9,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002031,36.9,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002125,36.9,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002304,36.9,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002480,36.9,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002533,36.9,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002795,36.9,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003965,36.9,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003976,36.9,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M000429,37.0,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M001118,37.0,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M001859,37.0,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002235,37.0,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003802,37.0,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M000047,37.1,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M000522,37.1,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M001741,37.1,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M001957,37.1,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003681,37.1,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003695,37.1,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M000024,37.2,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M000146,37.2,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M001375,37.2,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002155,37.2,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002815,37.2,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002866,37.2,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003222,37.2,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003528,37.2,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003599,37.2,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003606,37.2,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003826,37.2,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M000447,37.3,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M001089,37.3,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002498,37.3,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002912,37.3,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003181,37.3,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003773,37.3,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M000292,37.4,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M000784,37.4,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M001525,37.4,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M001829,37.4,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002702,37.4,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003161,37.4,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003549,37.4,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003615,37.4,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003663,37.4,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M000972,37.5,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M001644,37.5,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002113,37.5,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002748,37.5,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003086,37.5,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M001792,37.6,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M001900,37.6,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M001940,37.6,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002066,37.6,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002518,37.6,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002851,37.6,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003276,37.6,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003649,37.6,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M000289,37.7,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M000507,37.7,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M001084,37.7,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M001711,37.7,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M001879,37.7,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002926,37.7,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003077,37.7,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003374,37.7,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003429,37.7,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M000416,37.8,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M001756,37.8,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002346,37.8,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002791,37.8,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M002968,37.8,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
M003411,37.8,High Risk,Personal Outreach,High,Phone Call + Email,personal_retention_call,Discount or flexible payment,Immediate (within 7 days)
